house,district,WSC_25,PRE_24,WSA_24,WSS_24,GOV_22,USS_22,PRE_20,GOV_18,USS_18,PRE_16,USS_16,GOV_14,PRE_12,GOV_12,USS_12
wsa,75,39.18401531466858,34.224013667182746,33.29182458040065,NA,37.37993499141741,35.31398189395028,35.77986883376105,39.19759277833501,44.09482928366085,35.20129825288309,37.3412739158709,40.72015799384559,45.52081591707072,39.05408982617136,47.39254816806259
wsa,76,93.51142138677108,90.33502485501242,100,100,92.51629696259197,91.51491201880287,90.69941291579185,90.71877472116448,91.17526713595858,90.23386887092727,89.08152915684428,88.67117032284142,88.40247119634009,87.71280378265679,87.16281398427081
wsa,77,92.14744191284112,83.01648019787741,100,100,88.58807853605882,87.99839152977668,87.48105697546067,83.46207608952157,84.49868644662753,83.98920534673935,76.46063901669224,75.14817617581522,77.62463866395257,81.75595332601819,75.02003964353852
wsa,78,86.16064667155821,81.37779263468717,100,100,83.94366011482067,82.26378872937923,81.12183195522523,80.95440814436763,82.02811867950312,79.60226591407364,79.02526848202737,77.07265500298543,77.63849381934268,75.44206848825877,75.89321258853174
wsa,79,89.61005888906574,86.57908225201652,100,NA,88.15675189646403,86.69460308763801,86.30571962220166,84.70198283848437,85.44285503521012,84.73765369893374,82.28090485787504,80.13774456782295,79.6059306745813,78.32043862025783,78.11375937004156
wsa,80,79.65470724313066,74.65794170136823,73.48610410511398,NA,77.09183227313268,74.684524253371393,74.45332875924457,71.2534555734248,73.39685234204214,71.0844209365983,66.86802137863785,61.763413888259514,63.470632318978645,59.704255164380484,60.791374574863525
wsa,81,74.93752603948582,69.73130783314365,100,NA,72.14326331287737,69.51457885460064,69.67778777206605,68.60627691120855,71.18053888413657,67.71486765953084,66.51419820987473,62.02711388533747,64.03148705502161,60.28887806829637,62.17063520370548
wsa,82,49.59923746804731,45.89971035481535,42.75707395004455,44.20414692672122,46.59767384216895,44.13472784379392,45.954843318115465,41.121061713546425,46.07757942530099,43.29992101730527,38.32837030595515,32.913068972774276,41.30211231922066,33.523940278235415,39.672322885652164
wsa,83,43.96259659478462,41.18927847435994,38.99296822871221,38.854852708429064,41.116099140570014,38.76411261158664,40.969760953170955,34.913887292625816,40.442995960039575,37.652277697264765,32.91026847640989,29.088910424389585,34.4517956979751,29.542336324026113,34.484375076435796
wsa,84,33.583205916908334,30.693749386713765,28.040150564617317,28.92613593785127,30.961873835306246,28.973909230512294,30.473568843350158,27.62019291992681,32.68900183878851,28.773026373492655,26.37259463058713,25.255301766663983,29.842915723711272,26.840915211716883,30.562159305273166
wsa,85,54.463052696054845,49.69487388120423,46.76562712787689,NA,50.625012518471,48.24373698161188,49.76534916873519,46.83762121299177,53.558456524931074,48.14129650294183,48.43999567914717,44.75804921675224,52.66556410423738,44.34540838216839,52.48751867549828
