house,district,office,year,TOT,DEM,REP,dem_pct,margin
wsa,48,PRE,2012,28426.923852629538,18031.525124065454,10086.188945678734,64.12870221007088,27.950038560545003
wsa,48,GOV,2012,24197.564284738193,14231.765433546869,9829.800381224795,59.147295496496035,18.191769223229077
wsa,48,USS,2012,28114.882545479504,17036.918795874753,10549.624671968691,61.7580771426983,23.07423519700648
wsa,49,WSC,2025,21140,10612,10514,50.23194168323393,0.46357615894039306
wsa,49,PRE,2024,32142,13071,18583,41.293359449042775,-17.148901748491074
wsa,49,WSA,2024,31276,11546,19701,36.95074727173809,-26.074306177260514
wsa,49,GOV,2022,23873,11118,12448,47.178137995417124,-5.571147321241565
wsa,49,USS,2022,23878,10442,13388,43.81871590432228,-12.337716726694032
wsa,49,PRE,2020,30162,13075,16546,44.14098106073394,-11.507857569126717
wsa,49,GOV,2018,23093,11430,11158,50.602089605100055,1.1778461005499452
wsa,49,USS,2018,22886,12664,10217,55.347231327302126,10.69212619068426
wsa,49,PRE,2016,28509.030087610045,11917.011852694866,14407.0166393601,45.27047163883605,-8.734091545777927
wsa,49,USS,2016,28016.030315546483,12878.012992377064,14186.015499677902,47.58350367594975,-4.668764605722925
wsa,49,GOV,2014,21574,10475,10754,49.34288002261058,-1.2932233243719282
wsa,49,PRE,2012,28245.89371594799,15890.936343003135,11880.958557489752,57.219488983163004,14.19667519052264
wsa,49,GOV,2012,21779.9306822551,10319.956554724838,11265.976496206804,47.80871195317375,-4.343539726013551
wsa,49,USS,2012,27509.895950200786,14290.93657366452,12454.96307544574,53.43225227475169,6.673865657443096
wsa,5,WSC,2025,23018.274618134543,10332.246668833277,12682.027949301264,44.894948201807686,-10.208329335930127
wsa,5,PRE,2024,36365,14079,21775,39.2675852066715,-21.16320637976076
wsa,5,WSA,2024,35110,13063,22041,37.21228350045579,-25.57106237539163
wsa,5,GOV,2022,26802.241162728205,10802.863224807968,15722.695247722617,40.72624233716032,-18.35604714189452
wsa,5,USS,2022,26705.753020353684,10257.238122773771,16439.514897579913,38.421294585725924,-23.149606641289406
wsa,5,PRE,2020,34104.8532974428,13298.512786002691,20221.663526244953,39.673158822686936,-20.29960568914501
wsa,5,GOV,2018,24934.206294132433,9631.0239699258,14829.303793034453,39.374059347274375,-20.847985942636242
wsa,5,USS,2018,24833.171172108807,11328.162949442436,13497.00799442,45.63176211377958,-8.733661238615737
wsa,5,PRE,2016,27925.536252348127,10068.485001360645,16120.592674730604,38.4453592672813,-21.6723060165445
wsa,5,USS,2016,27725.451394682637,9884.625340711047,16884.047565042587,36.92609407837493,-25.24547616805955
wsa,5,GOV,2014,21467.730642682094,7575.2206479788065,13654.56094314782,35.6820470124149,-28.318504626111174
wsa,5,PRE,2012,27157.522818892143,12538.227061652213,14283.367995792498,46.746761461421926,-6.425994542205732
wsa,5,GOV,2012,22343.16980539855,7617.228089716084,14574.957438423877,34.323920373040075,-31.140296606557
wsa,5,USS,2012,26648.707558755283,12036.50901697505,13695.485013727062,46.77643327063459,-6.225352554506775
wsa,50,WSC,2025,28372,18315,10030,64.61457047098253,29.201325250246718
wsa,50,PRE,2024,37538,21164,15792,57.26810260850741,14.310831690553577
wsa,50,WSA,2024,36286,20418,15841,56.311536446123725,12.613680207242457
wsa,50,GOV,2022,30432,18558,11493,61.75501647199761,23.21569400630915
wsa,50,USS,2022,30337,17715,12549,58.53489294210944,17.028710815176183
wsa,50,PRE,2020,35997.196326061996,20573.126291618828,14767.319173363949,58.214111398238586,16.12849807986705
wsa,50,GOV,2018,29240.085129583436,17416.912306798407,11214.455421639024,60.83157630468163,21.21217109208788
wsa,50,USS,2018,29145.15289162793,18698.784772887702,10425.368118740233,64.20370351188095,28.386938592880195
wsa,50,PRE,2016,31544.30383328652,16932.696553963877,12632.402835764802,57.27258457939271,13.63255230144364
wsa,50,USS,2016,31365.180814157047,18314.840981873534,12286.826346985445,59.84916045604377,19.2188104082833
wsa,50,GOV,2014,26158.143979939337,14614.746285516629,11230.4596811292,56.54722312670862,12.937793319674507
wsa,50,PRE,2012,31682.27909509361,19172.37815984551,12114.495804078924,61.27930256615719,22.27706641489559
wsa,50,GOV,2012,27619.610331689844,14770.318071762227,12695.633706683142,53.77682954847981,7.5116351757456234
wsa,50,USS,2012,31423.92493568032,18306.280663233127,12432.247298883616,59.55483842880973,18.692869768409594
wsa,51,WSC,2025,25345,15194,10141,59.972370238800075,19.93687117774709
wsa,51,PRE,2024,34987,17810,16589,51.774760894212044,3.489867665132768
wsa,51,WSA,2024,34230,16524,17682,48.30731450622698,-3.3829973707274363
wsa,51,GOV,2022,27516,15582,11632,57.25729403983244,14.35528419828464
wsa,51,USS,2022,27423,14756,12620,53.90122735242549,7.7890821573131985
wsa,51,PRE,2020,33537.803673938004,17904.873708381172,15098.68082663605,54.25134947020285,8.367252993152308
wsa,51,GOV,2018,26617.914870416564,15182.087693201594,10930.544578360976,58.14077851406554,15.972487460187306
wsa,51,USS,2018,26441.84710837207,16592.215227112298,9828.63188125977,62.79970948340512,25.579088019577227
wsa,51,PRE,2016,29436.666079103437,15144.29159334126,12409.580524875098,54.9624805122366,9.29015215621678
wsa,51,USS,2016,29271.78887029647,16539.146025749404,12013.158153336655,57.92578392977463,15.461944920645049
wsa,51,GOV,2014,24732.856020060663,13465.253714483371,10918.5403188708,55.22214342880556,10.296883601097045
wsa,51,PRE,2012,30231.504268032033,18752.204041227826,11120.254435921752,62.7742241421877,25.24502101397711
wsa,51,GOV,2012,25886.802894989924,13190.95887639492,12500.665336730595,51.3434213694276,2.6665847554234787
wsa,51,USS,2012,29833.18450432867,17204.284651091362,11901.89648935797,59.1086977988407,17.77345680600754
wsa,52,WSC,2025,21951.88856344297,13953.13534271009,7998.753220732879,63.56234591107845,27.124691822156898
wsa,52,PRE,2024,31882,18017,13351,57.43751593981127,14.635217364029856
wsa,52,WSA,2024,30884,17681,13203,57.249708586970605,14.499417173941204
wsa,52,GOV,2022,25190.04173531853,14655.097537064938,10249.688025564685,58.844504001894926,17.488694769899897
wsa,52,USS,2022,25069.928350373153,14149.851674342231,10920.076676030918,56.44153216788759,12.883064335775169
wsa,52,PRE,2020,31885.131612903224,17595.976774193547,13609.663225806453,56.38716839069331,12.502107868903757
wsa,52,GOV,2018,26000.52450850945,13793.858944810116,11529.849826596585,54.470137329903764,8.707551716783895
wsa,52,USS,2018,25832.149641578675,15293.12728549628,10537.022356082398,59.20649898550724,18.41157238327002
wsa,52,PRE,2016,28908.322265887553,14357.616376379012,12493.148222136237,53.471908867626574,6.449589627146529
wsa,52,USS,2016,28941.618459647816,13890.19422071041,13942.61122378722,49.90583593310179,-0.18111289508530581
wsa,52,GOV,2014,23434.84195813564,11106.443786261363,11972.797685874451,48.123088445824656,-3.6968625654090426
wsa,52,PRE,2012,29959.775352189157,16218.323513598256,13072.4492962548,55.37007718738855,10.500326455597369
wsa,52,GOV,2012,24530.830035670384,11135.108839023103,13220.769361393728,45.71836312940888,-8.502201186579732
wsa,52,USS,2012,29362.316128100923,15221.411131701676,12988.88323748404,53.956938316560496,7.603378032160812
wsa,53,WSC,2025,21168.038315682577,12480.091689417903,8677.946626264675,58.98510770805967,17.961726100695717
wsa,53,PRE,2024,32108,16470,15068,52.222715454372505,4.366513018562356
wsa,53,WSA,2024,31280,15437,15801,49.41737627248863,-1.1636828644501274
wsa,53,GOV,2022,24715.165496803093,13218.829937356237,11104.047345335734,54.34731172517441,8.556619183043907
wsa,53,USS,2022,24633.925097386928,12758.961923175457,11801.96317421147,51.94821397233487,3.8848812975626865
wsa,53,PRE,2020,31645,16120,14754,52.21221739975383,4.316637699478587
wsa,53,GOV,2018,24973.313011119066,12351.316701328096,11920.949975764404,50.886540040304226,1.7233064967074108
wsa,53,USS,2018,24921.301427612423,14004.780041593716,10871.521386018709,56.29767786158341,12.572612488460994
wsa,53,PRE,2016,31066.82413479794,13930.077957641475,14554.48277407515,48.903959196852874,-2.0098765606822333
wsa,53,USS,2016,30815.82413479794,13498.94137826598,15835.75593282614,46.016978580384816,-7.583164235161166
wsa,53,GOV,2014,22748.896004880007,10451.15453223513,11894.718305631595,46.769954380680446,-6.345643204341855
wsa,53,PRE,2012,29435.018733407403,15757.120414864628,13008.841857791942,54.776962666889574,9.336765102695576
wsa,53,GOV,2012,23570.437832384072,10470.248409935091,12907.18942244898,44.78783554043278,-10.338972189840733
wsa,53,USS,2012,28947.943452406293,14712.026313613238,12895.754029957312,53.28942106365119,6.274270525096492
wsa,54,WSC,2025,18403.135448266366,11120.764554776013,7260.370893490352,60.50096625464385,20.976825781333492
wsa,54,PRE,2024,27328,14388,12498,53.51484043740237,6.915983606557374
wsa,54,WSA,2024,26635,14003,12590,52.65671417290264,5.305049746574059
wsa,54,GOV,2022,21274.907058063185,11882.797179341796,9118.362852061018,56.5816229273696,12.993872639425042
wsa,54,USS,2022,21184.84855867565,11431.112182822506,9701.752078592208,54.091636805210165,8.163193139854135
wsa,54,PRE,2020,27954,14838,12426,54.42341549295775,8.62846104314231
wsa,54,GOV,2018,23354.686988880934,12739.683298671904,10037.050024235596,55.932881673857416,11.572123727126037
wsa,54,USS,2018,23268.698572387577,13960.219958406284,9272.478613981291,60.088671640573956,20.146126049300523
wsa,54,PRE,2016,28056.66925969604,13450.612607364386,12344.584698927656,52.14386402108842,3.942121205475951
wsa,54,USS,2016,27687.11569357777,13216.775395229984,13377.327688509991,49.69814305680012,-0.5798808913752174
wsa,54,GOV,2014,21518.103995119993,10695.84546776487,10441.281694368405,50.602172119805644,1.1830213919135135
wsa,54,PRE,2012,30043.098228549152,17028.195251711826,12496.2725612087,57.674859237462464,15.084738118642377
wsa,54,GOV,2012,21385.5817903154,10944.175803645452,10297.18728067509,51.522944926844026,3.025349178311126
wsa,54,USS,2012,29375.613922972385,15972.828392584595,12433.563128225673,56.229698801704686,12.048310798335821
wsa,55,WSC,2025,26957.435163224123,12548.379777732476,14394.055385491645,46.574779531661484,-6.846629126932213
wsa,55,PRE,2024,38891,15934,22379,41.58901678281523,-16.571957522305937
wsa,55,WSA,2024,37452,14803,22609,39.56751844328023,-20.842678628644663
wsa,55,GOV,2022,30903.668401254403,13128.267781288128,17452.193578385177,42.93024760771098,-13.991626304537801
wsa,55,USS,2022,30773.92768804351,12362.243460222116,18357.668525082336,40.241793225631206,-19.48215751215144
wsa,55,PRE,2020,37677,15341,21556,41.57790606282353,-16.495474692783397
wsa,55,GOV,2018,29914,12036,17301,41.026689845587484,-17.600454636624992
wsa,55,USS,2018,29866,13890,15941,46.562300962086425,-6.8673407888568905
wsa,55,PRE,2016,30929.50660550602,11317.309434994137,17563.932526997192,39.18567438993133,-20.196323115257986
wsa,55,USS,2016,30714.06017162429,10920.283226504038,18859.916378663864,36.66961058450726,-25.850158226540792
wsa,55,GOV,2014,27230,10232,16682,38.01738871962547,-23.68710980536174
wsa,55,PRE,2012,32922.883038043445,14430.684333423547,17960.88558099936,44.55074073763259,-10.722637028769782
wsa,55,GOV,2012,28492.98037730053,10476.575786419457,17841.62329687593,36.995911200438876,-25.848638552125554
wsa,55,USS,2012,32356.44262462132,13709.145293802165,17587.682841817015,43.80362519293025,-11.986909664363148
wsa,56,WSC,2025,25881.502509383965,10541.628635363519,15338.873874020448,40.73193181446631,-18.53542017862978
wsa,56,PRE,2024,37655,13450,23678,36.22602887308769,-27.162395432213515
wsa,56,WSA,2024,36745,12950,23789,35.24864585318054,-29.497890869506055
wsa,56,GOV,2022,29507.748777092267,10897.55651599786,18310.222184667375,37.31045975005849,-25.121081667958972
wsa,56,USS,2022,29365.26890691936,10337.239850346785,19014.02905657258,35.21905605896939,-29.54779414324137
wsa,56,PRE,2020,35629.86838709677,12768.023225806452,22278.336774193547,36.43180982506158,-26.691969347355837
wsa,56,GOV,2018,27280.758620689656,9742.844827586208,17079.741379310344,36.323286473700115,-26.894034193608718
wsa,56,USS,2018,27154.13793103448,11474.51724137931,15677.620689655172,42.26008747644181,-15.47868490228199
wsa,56,PRE,2016,30666.286493860847,10109.81582537517,18916.103683492496,34.83030338551906,-28.716512055935677
wsa,56,USS,2016,30633.9795361528,9795.281036834926,19750.55457025921,33.15283130622652,-32.497487052491934
wsa,56,GOV,2014,24417.53448275862,8052.310344827586,16135.827586206897,33.2903275472731,-33.10537862488588
wsa,56,PRE,2012,29771.182581586283,12424.024788798955,16991.060780800166,42.236915338568146,-15.340458779175137
wsa,56,GOV,2012,25057.789060026906,7984.657784727802,16918.981466845322,32.062212691357644,-35.65487625709915
wsa,56,USS,2012,29345.534943899504,11807.778096010426,16529.56277285379,41.668617216600865,-16.090300230921343
wsa,57,WSC,2025,24464,9051,15406.999999999998,37.00629650829994,-25.98103335513407
wsa,57,PRE,2024,36155,11643,24034,32.634470387084114,-34.27188493984235
wsa,57,WSA,2024,35377,10048,22044,31.309983796584817,-33.90903694490771
wsa,57,GOV,2022,28319,9467,18549,33.791404911479155,-32.07034146685971
wsa,57,USS,2022,28314,8983,19302,31.758882800070708,-36.444868263050076
wsa,57,PRE,2020,34397,11293,22579,33.34022201228153,-32.81100095938599
wsa,57,GOV,2018,26893,9511,16916,35.98970749612139,-27.5350462945748
wsa,57,USS,2018,26688,11182,15494,41.917828759934025,-16.15707434052758
wsa,57,PRE,2016,30565,9713,19199,33.59504703929164,-31.035498118763293
wsa,57,USS,2016,30192,9774,19235,33.692991830121684,-31.336115527291998
wsa,57,GOV,2014,24802,8979,15556,36.59669859384553,-26.518022740101603
wsa,57,PRE,2012,30333.003448345044,13295.00185046791,16683.001590091433,44.3491904883838,-11.169351381220944
wsa,57,GOV,2012,25829.00258071051,9252.0015016153,16382.001019044694,36.092691705708276,-27.60462582768948
wsa,57,USS,2012,29823.00339771429,12890.001601242744,16006.001433939387,44.60825113268645,-10.448309954373885
wsa,58,WSC,2025,26862.565638775435,9047.72140273331,17803.048899570942,33.696319699092065,-32.59304272931971
wsa,58,PRE,2024,38691,12009,26113,31.501495199622266,-36.45292186813471
wsa,58,WSA,2024,37675,10786,26847,28.661015598012384,-42.63039150630391
wsa,58,GOV,2022,30714.07816911321,9384.570447585402,21076.666674424705,30.808238056767813,-38.06754727412639
wsa,58,USS,2022,30713.515530775207,8924.710528463162,21788.805002312045,29.057925718469203,-41.88414856306159
wsa,58,PRE,2020,37209.40849239281,11155.666721991702,25530.157786998618,30.408657489101454,-38.63133451300542
wsa,58,GOV,2018,29460.33413225847,7903.961301166679,21181.714575823986,27.174755486495016,-45.06993442453334
wsa,58,USS,2018,29307.14992534217,9687.467109372392,19617.682815969783,33.057217362996575,-33.88325283043179
wsa,58,PRE,2016,32402.297858392743,8805.347972643422,21816.07973883881,28.755510865163377,-40.1537317601856
wsa,58,USS,2016,32635.879675843436,8445.4600845084,23451.06504821709,26.4776807171495,-45.97885858371883
wsa,58,GOV,2014,27787.6172081633,6617.447052653987,20962.22882433667,23.993926114899818,-51.62292853044107
wsa,58,PRE,2012,33274.32942898833,9980.04229225524,22940.043922966684,30.315966449810105,-38.948949094135
wsa,58,GOV,2012,28811.663480287974,7114.0112241898405,21579.641001557167,24.792979186547715,-50.20754802048917
wsa,58,USS,2012,32825.91976953641,9740.432620323078,22121.2453274677,30.570997033753077,-37.716575176164426
wsa,59,WSC,2025,28665.27508625349,8203.774162249336,20453.050599079263,28.62764535350772,-42.732108448190345
wsa,59,PRE,2024,40155,10215,29395,25.78894218631659,-47.764910969991284
wsa,59,WSA,2024,38719,9369,29315,24.219315479267912,-51.514760195252975
wsa,59,GOV,2022,32991.19570817964,8303.055738372852,24393.16318009775,25.39454411862384,-48.77091325833822
wsa,59,USS,2022,32902.12204038229,7927.870749209197,24943.251291173092,24.118041177510705,-51.71514627865077
wsa,59,PRE,2020,38978,9829,28567,25.599020731326178,-48.073272102211504
wsa,59,GOV,2018,31035,7473,23137,24.41359032995753,-50.472047688094094
wsa,59,USS,2018,30810,9345,21446,30.349777532395827,-39.276209023044466
wsa,59,PRE,2016,34764.81400611733,8263.959581439864,24485.864358052426,25.23360002395169,-46.661848309495056
wsa,59,USS,2016,34860.81160840614,8219.959238909692,25795.855794798154,24.165110348713252,-50.417347574461836
wsa,59,GOV,2014,30071,6693,23146,22.430376353094942,-54.71384390276346
wsa,59,PRE,2012,35729.39384480813,10085.612592522972,25237.7907257741,28.552210843451636,-42.40815894908585
wsa,59,GOV,2012,31737.657289775445,7220.740521326609,24361.919251697207,22.862990556274084,-54.00896031444884
wsa,59,USS,2012,35255.40150315132,9953.616215040083,24333.822511048977,29.029920533161462,-40.78866126293729
wsa,6,WSC,2025,21662,8301,13351.000000000002,38.338259745058195,-23.312713507524702
wsa,6,PRE,2024,33624,11186,22016,33.690741521595086,-32.209136331192006
wsa,6,WSA,2024,32566,10593,21941,32.55978361099158,-34.846158570288026
wsa,6,GOV,2022,25670,8965,16378,35.3746596693367,-28.87806778340475
wsa,6,USS,2022,25606,8433,17152,32.960719171389485,-34.050613137545895
wsa,6,PRE,2020,32041,10742,20865,33.98614231024773,-31.593895321619176
wsa,6,GOV,2018,25076,9027,15588,36.672760511883,-26.164460041473912
wsa,6,USS,2018,24845,10634,14201,42.818602778337024,-14.357013483598308
wsa,6,PRE,2016,27920,8953,17548,33.783630806384664,-30.784383954154727
wsa,6,USS,2016,27537,8798,17659,33.253959254639604,-32.17852344118822
wsa,6,GOV,2014,23244,8260,14728,35.931790499390985,-27.826535880227155
wsa,6,PRE,2012,28387.002170825832,12959.000821853122,15065.001320632948,46.242505820417776,-7.418890117760391
wsa,6,GOV,2012,23516.00178540506,8007.000521451636,15380.001252617518,34.23696888897307,-31.35312200793356
wsa,6,USS,2012,27785.002108478355,12525.000918208316,14321.001099582798,46.65499507117623,-6.463919543221664
wsa,60,WSC,2025,19640,9396,10243,47.84357655685116,-4.312627291242366
wsa,60,PRE,2024,29917,12605,16892,42.733159304336034,-14.329645352140924
wsa,60,WSA,2024,28751,11453,17283,39.855929844098,-20.27755556328475
wsa,60,GOV,2022,23195,10028,12907,43.72356660126444,-12.41215779262772
wsa,60,USS,2022,23151,9707,13422,41.968956720999614,-16.04682303140253
wsa,60,PRE,2020,29466,12614,16335,43.573180420739924,-12.628113758229825
wsa,60,GOV,2018,23227,9796,12978,43.013963291472734,-13.699573771903385
wsa,60,USS,2018,22938,11139,11779,48.60371760188498,-2.7901299154241888
wsa,60,PRE,2016,26833,10504,14447,42.09851308564787,-14.694592479409685
wsa,60,USS,2016,26525,10259,15259,40.20299396504428,-18.85014137606032
wsa,60,GOV,2014,21660,8691,12731,40.57044160209131,-18.651892890120042
wsa,60,PRE,2012,27955.664308076502,13348.521413317316,14266.155947123263,48.33850216348986,-3.282463702859817
wsa,60,GOV,2012,23047.890549053776,9437.658463140084,13426.236436701716,41.27756230722258,-17.305609661207725
wsa,60,USS,2012,27304.686062016623,12529.551868833483,14006.173350275363,47.21767264838396,-5.407941618841755
wsa,61,WSC,2025,23981,13599,10369,56.73815086782377,13.468996288728574
wsa,61,PRE,2024,34966,17476,16705,51.127819548872175,2.2049991420236834
wsa,61,WSA,2024,34183,16511,17618,48.37821207770518,-3.238451862036679
wsa,61,GOV,2022,27331.14979476361,14326.378030711869,12750.363253691805,52.910274099209744,5.766368370356717
wsa,61,USS,2022,27275.97854748238,13720.23493107001,13500.38704803022,50.40382597283888,0.8060128169446845
wsa,61,PRE,2020,34863,17492,16844,50.94361602982293,1.8587040702177093
wsa,61,GOV,2018,29267,13320,15411,46.36107340503289,-7.144565551645194
wsa,61,USS,2018,29057,15062,13945,51.92539731788879,3.844168358743155
wsa,61,PRE,2016,31769,14048,15596,47.389016327081364,-4.872674619912493
wsa,61,USS,2016,31581,13390,17506,43.338943552563435,-13.033152845065066
wsa,61,GOV,2014,26760,10820,15645,40.88418666162857,-18.030642750373694
wsa,61,PRE,2012,33728,15362,18014,46.02708533077661,-7.86290322580645
wsa,61,GOV,2012,28689,11839,16705,41.47631726457399,-16.96120464289449
wsa,61,USS,2012,33011,14816,17467,45.89412384226993,-8.030656447850715
wsa,62,WSC,2025,17442.560317287847,11258.495713392058,6165.964354104378,64.6131683264817,29.196008307566622
wsa,62,PRE,2024,26698,16093,10197,61.21338912133891,22.08405123979324
wsa,62,WSA,2024,20013,19060,0,100,95.23809523809523
wsa,62,GOV,2022,19376.740152150964,11847.334048650153,7284.284487367961,61.92541434142535,23.54910849529898
wsa,62,USS,2022,19452.53439981267,11764.987523380005,7637.412734915117,60.63676332184783,21.218699340815135
wsa,62,PRE,2020,27038,16620,9916,62.63189629182997,24.794733338264663
wsa,62,GOV,2018,22715,13550,8544,61.328867565854985,22.03830068236848
wsa,62,USS,2018,22638,14835,7764,65.64449754413913,31.23509143917307
wsa,62,PRE,2016,24889,14647,8883,62.24819379515512,23.158825183816145
wsa,62,USS,2016,24632,14178,9736,59.287446683950826,18.03345241961675
wsa,62,GOV,2014,20840,12107,8445,58.90910860256909,17.57197696737044
wsa,62,PRE,2012,28467.259875695767,18476.00734935499,9678.081437445931,65.62459715626396,30.90541889288186
wsa,62,GOV,2012,22735.74385300311,13489.451985943431,9069.844474463122,59.795534890099724,19.439027550869127
wsa,62,USS,2012,27876.575520116392,17808.0860307928,9327.291867059685,65.62682155313617,30.422654165728417
wsa,63,WSC,2025,26674.562312404647,12798.32370572305,13863.057301853052,48.003228722796756,-3.9915691348939686
wsa,63,PRE,2024,38318,15981,21417,42.73223167014279,-14.186544182890549
wsa,63,WSA,2024,28060,0,27163,0,-96.80327868852459
wsa,63,GOV,2022,30060.075399679314,13106.155889183632,16697.250173465683,43.9753626200756,-11.946391472858252
wsa,63,USS,2022,30036.320320487037,12507.827949526329,17464.75431409668,41.73089872442113,-16.503107942917204
wsa,63,PRE,2020,37300,15858,20928,43.10879138802805,-13.592493297587133
wsa,63,GOV,2018,30872,11871,18491,39.098214873855476,-21.44337911376004
wsa,63,USS,2018,30680,13873,16772,45.27002773698809,-9.449152542372886
wsa,63,PRE,2016,33155,12984,18303,41.499664397353534,-16.04282913587694
wsa,63,USS,2016,33140,12396,20020,38.24037512339585,-23.005431502715755
wsa,63,GOV,2014,27967,9799,17915,35.35758100598975,-29.019916329960303
wsa,63,PRE,2012,34432.74012430423,14205.992650645012,19942.918562554067,41.60013349167683,-16.661252898254432
wsa,63,GOV,2012,29321.25614699689,10713.548014056569,18487.15552553688,36.689348938219894,-26.511850217155487
wsa,63,USS,2012,33813.42447988361,13821.9139692072,19187.708132940315,41.8723786853288,-15.868827976667527
wsa,64,WSC,2025,18306,10922,7366,59.72222222222222,19.425325030044792
wsa,64,PRE,2024,29725,15562,13679,53.21979412468794,6.3347350714886455
wsa,64,WSA,2024,28449,15816,12576,55.705832628909555,11.388801012337868
wsa,64,GOV,2022,21194.240110988332,11808.484768092483,9139.352986864878,56.37090045390472,12.593665860394637
wsa,64,USS,2022,21162.62520861244,11591.320393262818,9526.756175010636,54.888144551369464,9.755709407035084
wsa,64,PRE,2020,29028.78848560701,15699.420525657071,12766.349186483105,55.151926979025376,10.10400878640952
wsa,64,GOV,2018,22708.261880170157,13077.173143250138,8975.08368892755,59.300838198875404,18.064303978741364
wsa,64,USS,2018,22564.259312496688,14213.172007642026,8306.088034127499,63.11562627403799,26.17894029538575
wsa,64,PRE,2016,25511.1975734243,13663.578360146645,10352.66015566638,56.89308236654181,12.978293923486117
wsa,64,USS,2016,25300.205034803657,13508.590452660515,10938.642335719524,55.256112499903274,10.15781537503629
wsa,64,GOV,2014,18571.225898347773,10202.139877329846,8141.082082153256,55.61803645981359,11.098124628164458
wsa,64,PRE,2012,27631.19027992083,17018.026286296128,10242.195371106636,62.42805542879629,24.52239967423114
wsa,64,GOV,2012,19488.81239047159,11107.43020073004,8249.39041649564,57.38251348388026,14.665027950249765
wsa,64,USS,2012,26983.235997454227,16190.068092325137,9789.245326067336,62.31907607251513,23.721479391358756
wsa,65,WSC,2025,18811,11160.000000000002,7628,59.399616776665965,18.77624794003509
wsa,65,PRE,2024,29578,15612,13535,53.56297389096648,7.022111028467099
wsa,65,WSA,2024,28283,15065,13166,53.36332400552584,6.714280663295974
wsa,65,GOV,2022,21611.364652281227,11996.010289195086,9323.708769625367,56.26720622395849,12.365260419996844
wsa,65,USS,2022,21564.39464784296,11748.63233452267,9760.36329569022,54.621947656262485,9.220147707839004
wsa,65,PRE,2020,29819.21151439299,16040.579474342929,13261.650813516895,54.74183813574315,9.31925600878049
wsa,65,GOV,2018,23621.547050346497,13534.726217098329,9316.82989224124,59.22890394132331,17.85613920996431
wsa,65,USS,2018,23415.55107656564,14699.713131886114,8688.837944679524,62.85003754086597,25.670440843146725
wsa,65,PRE,2016,26405.363874124178,13914.208270057916,10910.141240613988,56.050646016227915,11.376730287696397
wsa,65,USS,2016,26280.357889352395,13958.209467012271,11369.13764975092,55.11121793633835,9.851737286691693
wsa,65,GOV,2014,19785.636633722417,10901.796675933316,8604.844990563024,55.887614394730555,11.609187654115678
wsa,65,PRE,2012,28692.893685045325,17499.478600553346,10809.39733397749,61.81622555775055,23.31616092824654
wsa,65,GOV,2012,20950.612248680707,11940.30483045852,8858.300705575593,57.40916048324316,14.71080696019757
wsa,65,USS,2012,28053.866136801855,16709.465562566726,10279.373118844189,61.912503015832584,22.92052158646098
wsa,66,WSC,2025,20152.877370307506,11941.180580884893,8194.978344042565,59.30217687198708,18.58891992446618
wsa,66,PRE,2024,30496,16432,13573,54.76420596567239,9.375000000000005
wsa,66,WSA,2024,29262,15769,13426,54.012673402979964,8.006971498872261
wsa,66,GOV,2022,22573.034653406114,12542.132031454346,9756.102085474557,56.247198615303404,12.342292424378998
wsa,66,USS,2022,22622.166732217916,12287.949596023658,10276.445902957985,54.4572514543021,8.891737546081036
wsa,66,PRE,2020,30192,16575,13108,55.84004312232591,11.483174350821413
wsa,66,GOV,2018,24740,13553,10627,56.05045492142266,11.82700080840744
wsa,66,USS,2018,24643,14912,9689,60.61542213731149,21.19465974110295
wsa,66,PRE,2016,26849,14288,11120,56.23425692695214,11.799322134902607
wsa,66,USS,2016,26593,13894,11986,53.68624420401855,7.174820441469565
wsa,66,GOV,2014,22647,12078,10314,53.938906752411576,7.789111140548421
wsa,66,PRE,2012,30284,17834,12152,59.47442139665176,18.762382776383564
wsa,66,GOV,2012,24907,13623,11110,55.08025714632273,10.089533062994338
wsa,66,USS,2012,29678,17295,11553,59.95216306156406,19.347664936990363
wsa,67,WSC,2025,23269,9233.999999999998,14029,39.69393457421656,-20.606815935364654
wsa,67,PRE,2024,34839,11672,21936,34.72982623184956,-29.461235971181726
wsa,67,WSA,2024,34083,11021,23049,32.34810683886117,-35.29032068773289
wsa,67,GOV,2022,26107.96566523605,9811.618025751071,15881.364806866954,38.18792893635894,-23.248639357596623
wsa,67,USS,2022,26051.96566523605,9216.669527896996,16805.296137339057,35.418805967490655,-29.128806274946022
wsa,67,PRE,2020,32949,11915,20549,36.70219319862001,-26.20413366111263
wsa,67,GOV,2018,24341,9995,13925,41.78511705685619,-16.14559796228586
wsa,67,USS,2018,24246,11279,12956,46.540127914173716,-6.916604800791881
wsa,67,PRE,2016,29324,10197,17550,36.74991891015245,-25.07502387123175
wsa,67,USS,2016,28946,11275,16644,40.384684265195745,-18.548331375665033
wsa,67,GOV,2014,21719,8979,12446,41.90898483080513,-15.962981721073715
wsa,67,PRE,2012,29268,14103,14693,48.975552160022225,-2.0158534918682527
wsa,67,GOV,2012,22777,9189,13398,40.68269358480542,-18.47916758133205
wsa,67,USS,2012,28778,13745,13976,49.58334836405613,-0.8026965042740974
wsa,68,WSC,2025,25178.27741935484,9077.452903225807,16091.909677419355,36.06548586258686,-27.85916072559218
wsa,68,PRE,2024,36399,11146,24832,30.980043359831004,-37.599934064122635
wsa,68,WSA,2024,35202,9549,25631,27.143263217737353,-45.684904266803024
