house,district,WSC_25,PRE_24,WSA_24,WSS_24,GOV_22,USS_22,PRE_20,GOV_18,USS_18,PRE_16,USS_16,GOV_14,PRE_12,GOV_12,USS_12
wsa,42,29.347959558154752,14.897140639151251,10.117025292563225,14.181972383451274,21.80958511440784,16.75613650003651,16.09381092975322,20.866308648954217,26.57231031180164,13.161230071376162,16.953027806731452,12.878203305852248,22.05494520295271,11.493253688446625,16.864988262870757
wsa,43,20.78181265998525,5.21654415020813,2.59306882194465,NA,15.288387313890428,9.765705810467457,9.527662537938475,13.742831308790265,20.620594810754056,6.666898174615538,7.711946308862149,4.365118691650199,14.875443952022211,6.482402852039798,12.406757174281324
wsa,44,27.53531107961487,10.797190462691741,12.893992128289366,NA,21.665630899047837,16.245656786797387,14.53405639431342,23.748939397567774,29.253232128456403,12.624499815818574,19.708388237541097,18.692022779095378,27.280747368272323,19.50141878191992,25.158623838155847
wsa,45,21.123460825977986,7.259047685394821,95.87335296105024,NA,15.431194452583263,9.501351019405552,11.201809251210287,19.525579998622227,27.2603050919386,12.805061517553135,18.01945601072675,14.0633341138229,27.420336563721083,10.81662897447781,25.426206840978587
wsa,46,21.123838534662127,8.058180273914422,4.873606358317689,96.12255033044276,14.120796353902342,9.55639428059416,8.982323374936469,11.5383550975117,19.513978590549286,7.3919122892249165,10.170730456617589,3.911683125797377,13.795033667550832,1.8078549779508846,9.715567610752874
wsa,47,54.74913126633084,43.25545171339564,98.17776124953514,97.99686175007511,49.42952440173607,45.24505302920322,43.93716878320039,42.728011077501506,47.1385755079934,37.981743422931025,36.82662201136108,32.039350393764195,35.79193090319629,27.982892895373528,31.500481920358787
wsa,48,49.631524766082855,36.956580185508805,34.786172588258566,97.43280911249526,42.14463280110907,38.11961814112025,36.34085213032582,34.37335502257949,39.20509343231682,28.40386910482059,28.48412597441507,21.020044130234854,27.950038560545003,18.191769223229077,23.07423519700648
wsa,49,0.46357615894039306,-17.148901748491074,-26.074306177260514,NA,-5.571147321241565,-12.337716726694032,-11.507857569126717,1.1778461005499452,10.69212619068426,-8.734091545777927,-4.668764605722925,-1.2932233243719282,14.19667519052264,-4.343539726013551,6.673865657443096
wsa,50,29.201325250246718,14.310831690553577,12.613680207242457,NA,23.21569400630915,17.028710815176183,16.12849807986705,21.21217109208788,28.386938592880195,13.63255230144364,19.2188104082833,12.937793319674507,22.27706641489559,7.5116351757456234,18.692869768409594
wsa,51,19.93687117774709,3.489867665132768,-3.3829973707274363,NA,14.35528419828464,7.7890821573131985,8.367252993152308,15.972487460187306,25.579088019577227,9.29015215621678,15.461944920645049,10.296883601097045,25.24502101397711,2.6665847554234787,17.77345680600754
wsa,52,27.124691822156898,14.635217364029856,14.499417173941204,11.945788964181991,17.488694769899897,12.883064335775169,12.502107868903757,8.707551716783895,18.41157238327002,6.449589627146529,-0.18111289508530581,-3.6968625654090426,10.500326455597369,-8.502201186579732,7.603378032160812
wsa,53,17.961726100695717,4.366513018562356,-1.1636828644501274,2.54971291400396,8.556619183043907,3.8848812975626865,4.316637699478587,1.7233064967074108,12.572612488460994,-2.0098765606822333,-7.583164235161166,-6.345643204341855,9.336765102695576,-10.338972189840733,6.274270525096492
wsa,54,20.976825781333492,6.915983606557374,5.305049746574059,5.000953652489026,12.993872639425042,8.163193139854135,8.62846104314231,11.572123727126037,20.146126049300523,3.942121205475951,-0.5798808913752174,1.1830213919135135,15.084738118642377,3.025349178311126,12.048310798335821
wsa,55,-6.846629126932213,-16.571957522305937,-20.842678628644663,NA,-13.991626304537801,-19.48215751215144,-16.495474692783397,-17.600454636624992,-6.8673407888568905,-20.196323115257986,-25.850158226540792,-23.68710980536174,-10.722637028769782,-25.848638552125554,-11.986909664363148
wsa,56,-18.53542017862978,-27.162395432213515,-29.497890869506055,NA,-25.121081667958972,-29.54779414324137,-26.691969347355837,-26.894034193608718,-15.47868490228199,-28.716512055935677,-32.497487052491934,-33.10537862488588,-15.340458779175137,-35.65487625709915,-16.090300230921343
wsa,57,-25.98103335513407,-34.27188493984235,-33.90903694490771,NA,-32.07034146685971,-36.444868263050076,-32.81100095938599,-27.5350462945748,-16.15707434052758,-31.035498118763293,-31.336115527291998,-26.518022740101603,-11.169351381220944,-27.60462582768948,-10.448309954373885
wsa,58,-32.59304272931971,-36.45292186813471,-42.63039150630391,-41.53305807281892,-38.06754727412639,-41.88414856306159,-38.63133451300542,-45.06993442453334,-33.88325283043179,-40.1537317601856,-45.97885858371883,-51.62292853044107,-38.948949094135,-50.20754802048917,-37.716575176164426
wsa,59,-42.732108448190345,-47.764910969991284,-51.514760195252975,-52.462062558067515,-48.77091325833822,-51.71514627865077,-48.073272102211504,-50.472047688094094,-39.276209023044466,-46.661848309495056,-50.417347574461836,-54.71384390276346,-42.40815894908585,-54.00896031444884,-40.78866126293729
wsa,60,-4.312627291242366,-14.329645352140924,-20.27755556328475,-21.68629071128555,-12.41215779262772,-16.04682303140253,-12.628113758229825,-13.699573771903385,-2.7901299154241888,-14.694592479409685,-18.85014137606032,-18.651892890120042,-3.282463702859817,-17.305609661207725,-5.407941618841755
wsa,61,13.468996288728574,2.2049991420236834,-3.238451862036679,NA,5.766368370356717,0.8060128169446845,1.8587040702177093,-7.144565551645194,3.844168358743155,-4.872674619912493,-13.033152845065066,-18.030642750373694,-7.86290322580645,-16.96120464289449,-8.030656447850715
wsa,62,29.196008307566622,22.08405123979324,95.23809523809523,NA,23.54910849529898,21.218699340815135,24.794733338264663,22.03830068236848,31.23509143917307,23.158825183816145,18.03345241961675,17.57197696737044,30.90541889288186,19.439027550869127,30.422654165728417
wsa,63,-3.9915691348939686,-14.186544182890549,-96.80327868852459,NA,-11.946391472858252,-16.503107942917204,-13.592493297587133,-21.44337911376004,-9.449152542372886,-16.04282913587694,-23.005431502715755,-29.019916329960303,-16.661252898254432,-26.511850217155487,-15.868827976667527
wsa,64,19.425325030044792,6.3347350714886455,11.388801012337868,95.84732122326972,12.593665860394637,9.755709407035084,10.10400878640952,18.064303978741364,26.17894029538575,12.978293923486117,10.15781537503629,11.098124628164458,24.52239967423114,14.665027950249765,23.721479391358756
wsa,65,18.77624794003509,7.022111028467099,6.714280663295974,95.39488832604191,12.365260419996844,9.220147707839004,9.31925600878049,17.85613920996431,25.670440843146725,11.376730287696397,9.851737286691693,11.609187654115678,23.31616092824654,14.71080696019757,22.92052158646098
wsa,66,18.58891992446618,9.375000000000005,8.006971498872261,94.63608534746653,12.342292424378998,8.891737546081036,11.483174350821413,11.82700080840744,21.19465974110295,11.799322134902607,7.174820441469565,7.789111140548421,18.762382776383564,10.089533062994338,19.347664936990363
wsa,67,-20.606815935364654,-29.461235971181726,-35.29032068773289,NA,-23.248639357596623,-29.128806274946022,-26.20413366111263,-16.14559796228586,-6.916604800791881,-25.07502387123175,-18.548331375665033,-15.962981721073715,-2.0158534918682527,-18.47916758133205,-0.8026965042740974
wsa,68,-27.85916072559218,-37.599934064122635,-45.684904266803024,NA,-32.45487505467903,-37.76787589453052,-34.9280272962163,-27.847865503565444,-12.858277206699931,-32.98243134113027,-25.744174387619235,-24.86484742550695,-7.448207357640635,-29.452604841025774,-4.292748555174647
wsa,69,-30.54638002924136,-41.2808835658192,-47.727523644794466,NA,-36.148569828752734,-42.56667918858001,-39.695423911829316,-32.997215019686934,-15.302817922567552,-35.24519911422304,-27.42254353008479,-34.637010499079466,-12.903851525987326,-39.84757659046858,-8.551540956523768
wsa,70,-9.889715311618358,-25.843339050886215,-33.524216917345115,-28.29951892909433,-16.37764064681771,-23.447716102268117,-22.552599547904713,-10.761275733081993,0.3318331734375568,-20.015908448607323,-12.504296954720612,-8.171230622550068,6.3209227620587,-13.211688864771537,-0.02608282260321837
wsa,71,21.954516539440206,6.7353913695851535,6.316840153999714,1.6539476297199929,13.42322905429702,8.289464195572215,7.880467167202959,9.319328596437032,19.53650377625272,6.720346856611953,6.808229104313035,4.4434737719890425,15.435833447422077,4.872384776472233,16.055412892864197
wsa,72,-14.566498316498311,-22.81759510869565,-27.849278057000088,-27.788757774806715,-18.419307295504794,-23.928663546925094,-21.536497758779355,-14.66025210710823,-3.780506063782002,-20.651521673378724,-14.131604988379532,-9.328053559764859,2.063505770026619,-9.88953460133044,4.4517723039454555
wsa,73,28.710178710178702,15.477102610950666,16.786244058971327,NA,24.563861347061746,20.203099741571023,18.516306295544137,27.069856459330143,33.16026306680513,14.972895304029782,18.49481718494817,29.268292682926834,34.67295076746704,31.958803881024338,34.61775086617233
wsa,74,-13.44825051455455,-21.872985586468292,-24.941283228354866,NA,-15.526641469043717,-20.14114184420884,-17.333224285052207,-10.012741558717353,-0.9217907034906547,-18.35708298407376,-14.952441344324669,-6.8748496752986386,3.5761671140732476,-7.539743197798837,5.005688282138799
wsa,75,-21.631969370662834,-31.14952827702524,-33.4163508391987,NA,-24.865078793984313,-29.369926000431068,-28.049157737844148,-21.12344565174754,-11.810341432678296,-27.946402373422874,-24.497433349892372,-18.343168406718114,-8.801787298353975,-21.749802752695718,-5.0787150481689025
wsa,76,86.96332782424125,78.96297422641223,98.85332334552997,98.76553817952683,84.62946865285423,82.85488680611947,80.2775565412214,79.80089105914648,82.19624622185705,75.23010987221592,76.62182446981765,76.31317607929017,74.8924085362163,74.92688014160201,73.01901348099955
